product_name,ingredients,nutrition_grade,nutrition_score,energy,sugar,fiber,protein,sodium,fat,saturated_fat,lipids,carbohydrates,additives,allergy,category
"M-Classic Delicious Croquettes de Rösti","Pommes de terre 84%, huile de tournesol, flocons de pommes de terre (pommes de terre 99%, émulsifiant : E471, stabilisant : diphosphates, lait écrémé en poudre, antioxydant : E304, disulfite de sodium et acide ascorbique, épice), sel de cuisine, amidon de riz, blanc d'oeuf en poudre (d'élevage au sol), condiment en poudre (avec antioxydant : acide citrique), arôme naturel (avec sucre du lait), antioxydant: disulfite de sodium.",a,-2.0,0.0,0.5,2.0,2.4,0.4,6.3,0.5,0.0,0.0,"en:e223,en:e300,en:e304,en:e330,en:e450,en:e471",en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"Les Pommes de terre lamelles à rissoler","Pommes de terre (92,5 %), huile végétale de tournesol (7 %), arôme, antioxydant : _métabisulfite_ de sodium, émulsifiant : E451.",a,-5.0,0.0,0.5,0.0,1.9,0.06,7.1,1.0,0.0,0.0,"en:e223,en:e451",en:sulphur-dioxide-and-sulphites,fruits
"Buddha bowl","103 g de Couscous et légumineuses cuisinées (33,3%) : préparation précuite à base de blé dur et de lentilles, réhydratée 7% (eau, semoule de blé dur précuite, farine de lentilles, pois chiches cuits 6,6% (pois chiches, eau, sel), tomates 5,9%, gros pois 5,1%, semoule de blé dur réhydratée 5%, gomasio (graines de sésame complet, sel marin non raffiné), jeunes pousses épinard, plantes aromatiques, huile de colza, huile d'olive vierge extra, sel 70,5 g de Crudités et tomates cerise marinées (22,7%) : chou blanc 8% tomates cerise semi-déshydratées marinées 6,4% (tomates cerise semi-déshydra - tées 6,2%, huile de tournesol, sel, plantes aromatiques), radis, carottes. 59,5 g de salades mélangées (19,2%) : Laitue, chicorée et roquette 52 g de Boulettes à base de pois chiches, fèves et coriandre cuites (16,7%) : pois chiches précuits 9'5 (eau, pois chiches), fèves 2,5%, oignons pré-frits (oignons, huile de tournesol), huile d'olive vierge extra, huiles végétales (tournesol, colza), farine de blé coriandre 0,3%, persil, sel épices menthe douce, épaississant: méthylcellulose, aromate. 25 g de Vinaigrette à l'huile d'avocat et au citron (8,1%) : huile de colza. huile d'avocat 2%, moutarde de Dijon (eau, graines de moutarde, vinaigre d'alcool, sel), lus de, citron concentré 0,3%, sel herbes de Provence, poivre a Traces éventuelles de céleri, de lait, de mollusques, d'euf de poissons de soja, de fruits à coque et de lupin.",a,-5.0,0.0,3.6,3.6,3.9,0.24,12.0,1.4,0.0,0.0,en:e461,"en:gluten,en:mustard",fruits
"Golden Croquettes","Pommes de terre (80%, origine: Belgique, Hollande, Allemagne, France), huile de tournesol (7%), pommes de terre déshydratées, sel, stabilisant: E464 et E471, dextrose, oignon en poudre, ail en poudre, épices.",a,-4.0,0.0,1.0,3.0,3.0,0.36,7.0,0.8,0.0,0.0,"en:e464,en:e471",en:gluten,fruits
"Oignon frit","OIGNONS 76%, HUILE DE PALME, FARINE DE BLE TENDRE, SEL.",d,14.0,0.0,15.0,4.5,6.0,0.6,44.0,20.0,0.0,0.0,no_additives,en:gluten,fruits
"Alesto cruspies","_cacahuètes_ 46%, amidon (maïs, _blé_), farine de _blé_, huile végétale (palme, tournesol), sucre, sel, biscotte (farine de _blé_, levure, sel), poudre d'oignon, extrait de levure, arôme, paprika en poudre, _fromage en poudre _, acidifiants (acide malique, acide citron), ail en poudre",d,11.0,0.0,8.0,0.0,14.2,0.956,31.8,4.3,0.0,0.0,en:e296,"en:gluten,en:peanuts,en:fromage-en-poudre,fr:fromage-en-poudre,fr:fromage-en-poudre",fruits
"นมถั่วเหลืองผสมคอลลาเจน","น้ำนมถั่วเหลือง (Soy Mil) 92.5% 6.2% น้ำมันถั่วเหลือง (Soy Bean Oil) 0.4% น้ำตาล (Sugar) น้ำมันมะพร้าว (Coconut Oil) 0.3% น้ำมันปาล์ม (Palm Oil) 0.3% คอลลาเจนจากพิช (Collagen) 0.005% 0.004% สารสกัดจากเมล็ดองุ่น 0.0005% 5mUu5 (Vitamin E) (Grape Seed Extract) สารทำให้คงตัว (INS 407), อิมัลชี้ไฟเออร์ (INS 471) แต่งกลิ่นสังเคราะห์",a,-6.0,0.0,8.33,0.0,3.33,0.05,2.5,0.83,0.0,0.0,"en:e407,en:e471",en:gluten,fruits
"นมถั่วเหลืองผสมข้าวโพด","น้ำนมถั่วเหลือง 82% Soy Milk น้ำนมข้าวโพด 10% Corn Milk น้ำตาล 5.6% Sugar ใยอาหาร 1.4% Fiber น้ำมันถั่วเหลือง 0.7% Soy bean Oil 5MTUSOU .01% Vitamin Complex ลูทีน 0.0056% Lutein asmlaoo (INS 4600, INS 466, INS 407), INS 471, Nature Identical Flavor Added",a,-8.0,0.0,12.0,3.0,5.0,0.06,4.5,1.0,0.0,0.0,"en:e407,en:e466,en:e471",en:gluten,fruits
"Chou rouge en salade","Aients : chou rouge (50%) huile végétale  (Colza/Soja), eau, sucre, œufs, vinaigre, sel de table, stabilisateur végétal E-412, E-415), conservateur (E-202) ingrédients allergènes: contient des œufs. Peut contenir des traces de noix, pignon soja, céleri et sésame.",b,0.0,0.0,6.7,1.3,1.1,0.24,21.1,1.6,0.0,0.0,"en:e202,en:e415",en:eggs,fruits
"Lentilles corail","Lentilles corail, huile végétale de coton.",a,-11.0,0.0,1.8,10.8,24.0,0.004,1.5,0.2,0.0,0.0,no_additives,en:gluten,fruits
"Garlic Baguette","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Palm Oil, Rapeseed Oil, Garlic, Salt, Yeast, Concentrated Lemon Juice, Dried Parsley, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flour Treatment Agent (Ascorbic Acid), Flavouring, Colour (Beta-Carotene). Allergy Advice For allergens, including cereals containing gluten, see ingredients in bold. Suitable for vegans",a,-2.0,0.0,2.7,2.2,9.7,0.32,13.0,4.0,0.0,0.0,"en:e160a,en:e160ai,en:e300,en:e471",en:gluten,fruits
"Sauce pommes frites","Eau, huile de colza, sucre, vinaigre d'alcool, moutarde (eau, vinaigre d'alcool, graines de MOUTARDE, acidifiant : acide citrique, épice), amidon transformé de maïs, jaune d'OEUF, sel, plantes aromatiques réhydratées : aneth 0.8% et persil 0.6%, conservateur : sorbate de potassium, jus de citron concentré, arôme naturel d'oignon, arôme, arôme naturel d'aneth, colorant : bêta-carotène.",d,15.0,1329.0,8.1,0.5,0.7,0.84,30.0,2.5,0.0,0.0,"en:e14xx,en:e160a,en:e160ai,en:e202,en:e330","no allergy",sauces
"Sauce hollandaise","Eau, huile de tournesol, beurre 9%, amidon modifié de maïs,  vinaigre de vin, sel, huile de palme, jaune d'œufs  en poudre 0,85%, sucre, assaisonnement aromatisé (poisson, arôme naturel, sel, maltodextrines), jus de citron concentré 0,4%, lait écrémé en poudre, maltodextrine, exhausteur de goût : glutamate monosodique, épaississant :  gomme xanthane, émulsifiant : E472e, extrait de levure, arômes naturels (dont lait), colorant : extrait de paprika.",d,14.0,887.0,0.5,0.5,1.0,0.56,21.6,7.0,0.0,0.0,"en:e14xx,en:e160c,en:e415,en:e472e,en:e621","no allergy",sauces
"Korma Sauce Curry Indienne","eau, _crème_ 8%, crème de noix de coco 7%, sucre, noix de coco séchée 5%, huile végétale, oignons, amidon de maïs modifié, purée de tomates concentrée, épices (contient de la _moutarde_), jus de citron, sel, gingembre, acidifiant: acide lactique, ail, feuilles de coriandre séchées,",d,11.0,703.0,6.7,2.4,1.3,0.28,14.0,7.3,0.0,0.0,en:e270,"no allergy",sauces
"La sauce de Monin Caramel Apple Sauce","Sucre, purée de pomme, purée concentrée de pomme, eau, caramel, _beurre_, amidon modifié, acidifiant : acide citrique, émulsifiant E471, Conservateur : E202. arôme naturel.",d,14.0,1008.0,49.0,0.0,0.7,0.004,2.9,1.9,0.0,0.0,"en:e14xx,en:e202,en:e330,en:e471","no allergy",sauces
Mayonnaise,"huile de colza 70% - eau - jaune d'oeuf 5% - moutarde de Dijon 3% (eau, graines de moutarde, vinaigre acool, sel, acidifiant: acide citrique, conservateur : disulfite de potassium) - vinaigre d'alcool sucre sel - acidifiants glucono-delta-lactone, acide citrique amidon transformé mais-épaississant: gomme guar conservateur sorbate de potassium-jus de citron concentré-colorant: bêta-carotène - arome-antioxydant: extrait de romarin.",d,15.0,2770.0,0.8,0.0,1.2,0.4,72.0,5.0,0.0,0.0,"en:e160a,en:e160ai,en:e224,en:e330,en:e392,en:e412,en:e575","no allergy",sauces
Mayonesa,"Aceite de girasol, agua, huevos frescos, vinagre, sal, azúcar, mostaza fugo natural de limón, conservante E202, antioxidante E385, colorante E160a",e,23.0,2510.0,0.0,0.0,0.0,2.44,66.6,7.0,0.0,0.0,"en:e160a,en:e202,en:e385","no allergy",sauces
"Sauce Béarnaise Bénédicta - Doseur Souple","Huile de colza, eau, vinaigre d'alcool, jaunes d'_œufs_, sel, sucre, estragon (1,5 %), échalotes (1,5 %), cerfeuil, jus de citron à base de concentré, piment fort, arôme naturel, amidon modifié, colorant : bêta-carotène.",d,17.0,1996.0,1.8,0.0,0.5,0.84,50.9,3.8,0.0,0.0,"en:e14xx,en:e160a,en:e160ai","no allergy",sauces
"Mayonnaise aux oeufs frais","Huile de colza, eau, _moutarde_ de Dijon (eau, graines de _moutarde_, vinaigre d'alcool, sel), jaunes d'_oeufs_ frais (5%), vinaigres d'alcool et devin blanc, jus de citron à base de concentré, sel, amidon modifié, épaississant : gomme xanthane, sucre, arômes, colorant : bêta-carotène.",e,19.0,2685.0,1.3,0.0,1.2,0.56,71.0,5.4,0.0,0.0,"en:e14xx,en:e160a,en:e160ai,en:e415","no allergy",sauces
"Chunky blue cheese dressing, topping & spread","soybean oil, water, distilled vinegar, blue cheese (pasteurized milk, cheese cultures, salt, enzymes), salt, sugar, contains less than 2% of modified corn starch, natural flavor, palm oil, sodium and calcium caseinates, propylene glycol alginate, lactic acid, potassium sorbate (preservative), xanthan gum, garlic,* polysorbate 60, onion,* yeast extract, spice, cellulose gum, calcium disodium edta (to protect flavor), locust bean gum, beta carotene (color),",e,23.0,1812.0,3.33,0.0,0.0,0.967,43.33,8.33,0.0,0.0,"en:e160a,en:e160ai,en:e202,en:e270,en:e385,en:e405,en:e410,en:e415,en:e435,en:e466","no allergy",sauces
"Salsa allá bolognesa","Eau, viande de bœuf hachée 21 %, double concentré de tomates 18 %, oignons 4 %, carottes, sucre, amidon modifié de maïs, sel, huile végétale, acide lactique, ail, extrait de levure, herbes aromatiques, épices,",c,7.0,352.0,5.1,0.0,3.9,0.56,4.3,1.8,0.0,0.0,"en:e14xx,en:e270","no allergy",sauces
"Amora Mayonnaise De Dijon Nature Flacon Souple","huiles végétales (tournesol, colza), vinaigre de vin blanc, eau, moutarde de Dijon (eau, graines de MOUTARDE, vinaigre d'alcool, sel), jaune d'ŒUF de poules élevées en plein air 5,1%, sel, sucre, dextrine, épaississant : gomme xanthane, arômes, colorants : lutéine et extrait de paprika.",e,20.0,2679.0,1.4,0.6,1.2,0.72,70.0,7.0,0.0,0.0,"en:e1400,en:e160c,en:e161b,en:e415","no allergy",sauces
"Sauce Aigre Douce 240 G","Eau, sucre, sirop de glucose séché, concentré de jus d'ananas 7% (concentré de jus d'ananas, eau), pâte de tomate 4%, amidon de mais modifié, conservateur E260, sel, colorants (E160c, E160a), stabilisateur E415 (_soja_, _blé_).",d,11.0,781.0,32.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,"en:e160a,en:e160c,en:e260","no allergy",sauces
"Dipsaus salsa Mild","eau,oignons, tomates concassées, poivron vert (5,8%) huile de colza, préparation au fromage (4,8% (fromage (lait), sels de fonte: E331, E339, E450, E451, E452), amidon modifié de mais, piments verts (1,6%), huile de coco (1,4%), poivron rouge (1,3%), sucre, sel, lactoprotéines, piments Jalapeños (0,8%), avocat en poudre (0,7%), concentré de citron acidifiant E330, arômes, stabilisants: E415 et E412; ail, épices, antioxydant: E300, colorant E160a et E133.",d,11.0,209.0,7.0,0.0,0.84,1.0,0.5,0.1,0.0,0.0,"en:e133,en:e14xx,en:e160a,en:e300,en:e330,en:e331,en:e339,en:e412,en:e415,en:e450,en:e451,en:e452","no allergy",sauces
"Mayonnaise légère","Huile végétale (36%), eau, vinaigre d'alcool, sucre, amidon modifié, jaunes d’œufs (2,7%), sel, moutarde de Dijon (eau, graines de moutarde, vinaigre d'alcool, sel), jus de citron, colorant : bêta-carotène, arôme,",d,17.0,1561.0,4.9,0.0,0.6,1.176,37.3,2.9,0.0,0.0,"en:e14xx,en:e160a,en:e160ai","no allergy",sauces
"Sauce coktail","Huile de colza 61%, purée de tomates 10%, sucre, vinaigre, jaune d'_oeuf_ 5%, moutarde (eau, graines de _moutarde_), vinaigre, sel, curcuma), Whisky gélifié (Whisky 1.4%, sucre caramélisé, arôme, sucre, gélifiant, gomme xanthane), eau, extraits naturels (tamarin, levure, noix de muscade, clou de girofle, poivre, céleri, thé vert), sucre caramélisé, antioxydant : extraits de romarin, acidifiant: acide citrique, colorant: beta-carotene",d,15.0,2259.0,9.1,0.5,1.7,0.48,55.0,4.2,0.0,0.0,"en:e160a,en:e160ai,en:e330,en:e392,en:e415","no allergy",sauces
"Fond de volaille déshydraté","Ingredients de la préparation déshydratée :    amidon modifié de maïs ; lactose ; maltodextrine ; farine de blé ; sel ; extrait de levure ; arômes (dont oeufs) ; maigre et gras de volaille 6,1 % ; oignon ; sucre ; huile de palme ; épice ; acidifiant : acide citrique ; exhausteurs de goût : glutamate monosodique, e627, e631, e640 ; extrait de carotte ; extrait d'oignon ; huile de tournesol ; antioxydant : extraits de romarin.    traces de céleri, crustacés, poissons et soja.",d,15.0,1427.0,24.0,1.5,10.0,5.4,4.7,2.5,0.0,0.0,"en:e14xx,en:e330,en:e392,en:e621,en:e627,en:e631,en:e640","no allergy",sauces
